"noc_2021","2.C.3.a - Comp and Elec","2.C.3.b - Eng and Tech","2.C.9.a - Telco","2.B.3.b - Tech Design","2.B.3.e - Programming","4.A.3.b.1 - Inter w Comp","Rank - Tech Design","Rank - Programming","Rank - Comp and Elec","Rank - Inter w Comp","Rank - Eng and Tech","Rank - Telco","harm.rank","harm.rank.digital","harm.rank.no.tel","tech","digital","tech.no.tel","noc_code","noc_name"
32112,7.038,14.7204,1.5364,3.5,0.1344,4.3976,54,416.5,342,427,45,395,119.776470238597,393.222317919423,105.11255110326,0,NA,NA,"3211","2"
32120,11.2732857142857,4.28582448979592,2.39782040816327,1.23214285714286,1.69,16.5393469387755,308,103,204,101,259,268,170.953677331215,142.781534509694,159.338402654493,0,NA,NA,"3212","0"
32121,13.9784,4.515875,3.0015,1.76055,1.46595,16.07985,189,127.5,108,111,249,205,149.990583031478,130.126354346285,142.255028463442,0,NA,NA,"3212","1"
32122,11.31,3.6188,3.1317,2.5,0.3125,14.0096,97,382.5,203,180,287,190,187.815232951997,218.938309513549,187.190981987476,0,NA,NA,"3212","2"
32123,12.8759,2.3114,3.54,1.54,1.0044,15.867,229,215,138,120,362,133,173.141831445851,145.185168307102,183.884481252878,0,NA,NA,"3212","3"
32124,9.656725,12.935,2.589125,7.3975,0.8475,9.411675,9.5,258.5,261.5,317.5,61.5,245.5,47.5821540209793,269.186233408824,40.9698712333341,0,NA,NA,"3212","4"
32129,9.656725,12.935,2.589125,7.3975,0.8475,9.411675,9.5,258.5,261.5,317.5,61.5,245.5,47.5821540209793,269.186233408824,40.9698712333341,0,NA,NA,"3212","9"
32200,9.51495,1.284325,2.03685,1.21875,0.7175,10.4208,311,297.5,270.5,287.5,419.5,321.5,312.767902102828,294.111057581456,310.891544307724,0,NA,NA,"3220","0"
32201,4.2048,1.2474,0.7268,1.96,0,4.8805,155,467,416,415,424,477,337.193683580961,442.932075777418,318.433259206811,0,NA,NA,"3220","1"
32209,9.51495,1.284325,2.03685,1.21875,0.7175,10.4208,311,297.5,270.5,287.5,419.5,321.5,312.767902102828,294.111057581456,310.891544307724,0,NA,NA,"3220","9"
33100,9.289275,7.473825,2.3001,2.578125,0.3125,10.0035,87,382.5,276,302,158,289,195.955346647289,308.492581874587,184.020100728047,0,NA,NA,"3310","0"
33101,11.570625,3.445825,2.446875,1.81,1.4175,19.049,186,137,195,54,295,260,139.25111780755,116.408833691682,127.368390476399,0,NA,NA,"3310","1"
33102,5.69084489795918,1.13704081632653,2.72841020408163,0.720791836734694,0.252551020408163,6.58440816326531,412,398,378,378,429,234,357.45097628054,332.263730201769,399.035947651575,0,NA,NA,"3310","2"
33103,10.08024375,4.10528125,2.5831640625,2.18484375,0.7557625,12.9675,127,275,247,210,267,247,214.508770377901,243.500944159698,208.867457491268,0,NA,NA,"3310","3"
33109,11.4733338842975,2.44821487603306,2.34093801652893,1.51748925619835,0.821395041322314,13.7698181818182,243,262.5,196,182,353,278,241.515381270911,223.215297026068,235.195514470399,0,NA,NA,"3310","9"
40019,11.67,8.2415,2.363,1.3125,1.3125,13.6535,281.5,147,190,188,140,272,190.003357196897,190.963895852336,179.112696056873,0,NA,NA,"4001","9"
40020,13.2986,2.5058,3.1164,1.215,0.69,11.716,318.5,304,120,255,348,191,225.115754792078,193.632073618752,233.1586988534,0,NA,NA,"4002","0"
40021,10.6088,4.0474,2.48235,1.26375,1.113125,12.042825,301,195,231,247,270,254,246.229533178789,230.332321328106,244.547341535532,0,NA,NA,"4002","1"
40030,12.3589777777778,1.24586666666667,4.1094,1.34257777777778,1.18333333333333,15.8576,268,175,161,121,425,100,166.586801909869,133.54536286759,191.451543399541,0,NA,NA,"4003","0"
40040,11.742,2.5258,9.7933,1.54,1.75,17.5924,229,99,187,75.5,344,16,63.5183106128202,45.8638943810192,140.301958881473,0,NA,NA,"4004","0"
40041,11.124,8.3304,9,1.9186,0.8736,9.7352,160,253,211,312,136,22,87.1616823363112,72.2972512341905,197.166112674793,0,NA,NA,"4004","1"
41100,8.8126,0.1755,2.0274,1.3125,0.475,13.0285,281.5,347,290,208,496,324,304.205691586027,282.254622114932,300.362108618346,0,NA,NA,"4110","0"
41101,12.617,1.836,3.3201,1.88,1.125,13.4514,166.5,190,145,195,379,161,187.725706803966,171.23436119378,193.883471421146,0,NA,NA,"4110","1"
41200,15.4625621107266,3.85817525951557,3.16916124567474,1.29074948096886,1.49110294117647,15.856446799308,296,125,73,122,274,179,142.385827766423,113.844458672702,136.673750018634,0,NA,NA,"4120","0"
41201,14.067375,1.373825,1.381875,2.150775,4.096875,15.6625,129,38,104,131,409,417,108.569245079062,88.6270702677514,94.5681477783325,0,NA,NA,"4120","1"
41210,15.4311457959184,4.06535167346939,3.17491983673469,1.31185828571429,1.4736267755102,15.7457763265306,293,126,75,124,269,177,143.695530113698,115.440488537899,138.362440048486,0,NA,NA,"4121","0"
41220,14.574,3.6158,2.31,1.54,1.3125,12.818,229,147,89,216,288,283,177.486839989092,153.862193628875,165.102613843637,0,NA,NA,"4122","0"
41221,14.357616,5.039208,3.146224,1.534992,1.028524,12.856472,236,202,97,215,234,182,178.046673398698,158.57724174584,177.088012455672,0,NA,NA,"4122","1"
41300,9.09311111111111,0.523166666666667,1.97503333333333,1.28243333333333,1.22,13.7608111111111,297,161,282,184,469,329,253.963082055188,220.4814374116,242.775273827867,0,NA,NA,"4130","0"
41301,9.85661066666667,0.920192,2.166208,1.28140711111111,1.11282311111111,12.397776,298,197,255,223,442,298,268.24825457716,238.584871481469,262.841672504012,0,NA,NA,"4130","1"
41302,9.4276,1.3205,3.1899,0.75,0.75,9.4107,403,285.5,275,319,415,171,286.647432730971,249.181698354905,330.738502789186,0,NA,NA,"4130","2"
41310,12.9935768518519,3.42649475308642,5.12557716049383,1.30487098765432,1.45283518518519,14.9089086419753,295,129,135,156,297,68,140.707955078707,111.3975598996,177.627726105729,0,NA,NA,"4131","0"
41311,10.23,0.3567,2.828,0.93,1.215,17.4304,374.5,166.5,240.5,80,486,227,190.119587308297,149.016972688655,184.00537711309,0,NA,NA,"4131","1"
41320,6.615,0.4408,1.7264,1.54,1.75,18.2313,229,99,351,65,478,358,161.232034937787,129.963215758602,145.230908860126,0,NA,NA,"4132","0"
41321,8.1246,0.63984375,2.0967375,1.0234375,0.81,14.96896875,351,264,317,151,462,309,276.195673738945,239.191635405858,270.300621861543,0,NA,NA,"4132","1"
41400,12.103475,16.04545,1.986575,4.494375,2.60546875,15.6073125,35,63,173,132,34,328,67.9658386134219,125.272322035134,58.6578177789559,0,NA,NA,"4140","0"
41401,18.047775,1.93155,0.60075,1.565,3.395,21.924,219,47,45,18,375,482,57.427552811847,41.1207729468599,48.8237996457001,0,NA,NA,"4140","1"
41402,14.418,3.3998,3.3649,1.215,4.24,19.823,318.5,36,94,37,298,156,78.213671592125,56.9487764921378,71.079768434152,0,NA,NA,"4140","2"
41403,11.765625,0.460075,1.7776,1.86375,4.78125,16.346925,174,31,184,108,475,350,106.206257853648,82.1714290171525,93.2056034604348,0,NA,NA,"4140","3"
41404,16.2425,2.90625,3.88,1.625,4.8925,15.9375,213,29,58,114,326,110,79.241240577369,58.8346499750994,74.9522487976402,0,NA,NA,"4140","4"
41405,15.516,2.7265,2.8595,1.3125,1.0044,17.5775,281.5,215,71,77,334,222.5,141.715985327081,111.690336358783,132.051800628898,0,NA,NA,"4140","5"
41406,14.4699,0.4514,1.9224,2.1875,7.205,16.8861,125.5,16,91,93,476,336,64.3084570055976,48.0199273755714,55.3507780335453,0,NA,NA,"4140","6"
41407,10.23,0.4847,2.6596,0.1344,0.69,12.5712,487,304,240.5,221,473,239,296.303152759112,248.591628286157,310.889886746399,0,NA,NA,"4140","7"
41409,12.513856,1.93492,1.564016,1.087936,1.182,15.868216,346,176,147,119,374,389,207.954817906242,171.645014553748,190.198546598783,0,NA,NA,"4140","9"
42100,11.8012125,2.9336875,10.10505,1.0430875,0.93968125,14.2285,348,233,182,174,323,15,71.5102803279323,51.3134505994799,233.600976362322,0,NA,NA,"4210","0"
42101,10.868136,7.355392,8.867216,1.692152,0.6354,9.762752,199,311,220,311,161,25,99.0597230356328,80.9770992366412,226.162651135172,0,NA,NA,"4210","1"
42200,11.922125,0.316675,1.3944,1.42625,0.84,13.607625,253,260.5,178,190,488,415,260.505651800359,234.602286474516,242.385652274688,0,NA,NA,"4220","0"
42201,10.599848,0.70278,2.453264,1.3408,1.144176,13.828712,269,187,232,181,460,259,241.696176675257,211.063374651199,238.340376564648,0,NA,NA,"4220","1"
42202,4.0194,0.4158,1.5438,0.93,0,3.6774,374.5,467,420,437,482,391,426.145936782652,427.982594228191,433.701624669643,0,NA,NA,"4220","2"
42203,12.2132,1.821552,1.78112,1.9215,1.0682,13.206744,158,199,170,204,380,349,218.204630911694,215.248819907786,202.92222542798,0,NA,NA,"4220","3"
43109,9.04195,2.37766875,1.3455,1.423825,1.0292125,10.0276,255,201,285,301,359,419,288.139639621434,282.901252960834,271.116085014555,0,NA,NA,"4310","9"
43200,8.293175,1.33315,7.0848,0.66035,0.382725,12.8898,423,366,315,213,413,38,146.422799698231,110.487240489305,326.026018675757,0,NA,NA,"4320","0"
43201,13.0326,0.9112,5.238,1.0044,0.75,11.121,360,285.5,131,274,443,66,173.159018280196,135.007900485059,253.487249914405,0,NA,NA,"4320","1"
43202,11.61110625,4.4334,4.437675,0.6193,1.395625,14.36496875,425,139,192,170,252,90,169.19922416247,137.168714628344,204.313929085747,0,NA,NA,"4320","2"
43203,11.168,1.61,4.7439,0.75,0.75,22.1741,403,285.5,208,16,392,79,70.9065669144399,50.2521276109134,69.3304376749652,0,NA,NA,"4320","3"
44100,3.287825,0.7632,0.93225,1.42625,0,1.6653,253,467,449,481,457,459,407.387560960216,464.706893957308,398.276985473616,0,NA,NA,"4410","0"
44101,1.6781,0.3078,1.4432,0.5244,0,1.1808,440.5,467,490,491,489,405.5,462.542572828213,461.576260728474,475.657996144448,0,NA,NA,"4410","1"
45100,2.22855,0.859775,2.5338,0.0636,0,4.27635,491.5,467,474,430,451,249,405.267199902856,378.708948473396,462.746708451247,0,NA,NA,"4510","0"
50011,17.9267,5.5404,15.1956,0.93,0.5244,19.7316,374.5,328.5,46,39,215,5,26.8731829869604,18.5203908119576,88.3326014378281,0,NA,NA,"5001","1"
50012,9.1887,2.1376,2.9725,0.475,0.2975,10.3944,453,395,278,289,367,206,310.740591166032,277.996397766683,345.35652344124,0,NA,NA,"5001","2"
51100,22.1094,3.8843,7.747,2.6772,0.9936,18.7404,81,223,16,60,273,31,47.3275643855862,36.0583669667805,52.3417627520701,0,NA,NA,"5110","0"
51101,8.72925,3.019425,2.079675,2.05095,1.31625,10.71275,142,143,292,281,320,312,220.534131558899,233.940001396434,208.231084851411,0,NA,NA,"5110","1"
51102,16.016,1.3485,0.648,2.35,1.54,16.9893,114,117.5,61.5,87.5,411.5,479.5,122.600820346393,105.765770624417,106.705027683413,0,NA,NA,"5110","2"
51110,10.863,1.5295,5.618,1.0044,1.215,14.9896,360,166.5,222,149,400,59,153.642730050846,118.38597000931,223.364163649825,0,NA,NA,"5111","0"
51111,10.7680222222222,1.7605,3.75193333333333,1.155,0.9052,13.2627555555556,331,249,226,202,386,120,220.654066064966,185.220707018916,264.166981477022,0,NA,NA,"5111","1"
51112,20.8494,9.2736,5.9774,0.5244,0.5244,19.1315,433,321,24,52,121,50,65.1591542446191,49.0308093835926,68.989893638117,0,NA,NA,"5111","2"
51113,12.716,2.6312,9.5316,0.84,1.2225,11.1252,388,160,140,273,341,17,76.9198817960079,55.1658933383394,222.740123322681,0,NA,NA,"5111","3"
51114,9.6903,0.612,2.8773,1.88,0.1344,8.802,166.5,416.5,260,327,466,221,274.080369206986,290.277611542162,287.573083024942,0,NA,NA,"5111","4"
51120,14.3596140625,4.5999296875,8.38110625,1.671828125,1.184925,15.075746875,202,174,96,145,245,26,87.0813823125738,66.7669103162739,156.916758144758,0,NA,NA,"5112","0"
51121,14.30198125,2.41635,3.03590625,1.254375,0.9765,13.1274375,303,225,99,206,355,199,197.666487266296,164.909714205141,197.206303845107,0,NA,NA,"5112","1"
51122,4.2612,1.9239,2.4696,0.9672,0,2.3312,369,467,413,472,376,256,377.058523695234,378.88021065846,415.918063528213,0,NA,NA,"5112","2"
52100,11.847,1.4841,1.76,0.69,1.215,12.87,418.5,166.5,179,214,401,355,251.496311049788,210.683148724246,237.549778381171,0,NA,NA,"5210","0"
52110,15.4752,7.569,14.5923,4,0.69,16.1304,41,304,72,110,153,7,33.096261507381,26.4924649914461,88.8267370600252,0,NA,NA,"5211","0"
52111,16.169,4.545,2.9593,3.900775,7.015,18.03645,45,18,59,67,247,209,52.3846262266276,45.0622820129547,45.5474969369521,0,NA,NA,"5211","1"
52112,25.3011,15.2781,18.732,5.0625,3.9856,18.9154,32.5,40,10,59,42,4,15.5814789127175,12.0494266948681,27.016430496573,1,"Digital",NA,"5211","2"
52113,21.481875,17.66,14.1939,3.63,2.109375,17.775225,48.5,78,21,72,29,10,27.7449144552903,24.5820295471058,39.8893447318926,0,NA,NA,"5211","3"
52114,18.603,5.8081,14.2065,0.8556,0.475,20.6584,386,347,39,27,205,9,35.0823446845005,24.4516938519448,70.3965606721399,0,NA,NA,"5211","4"
52119,5.206075,3.620925,2.35025,1.26375,0.140625,4.7601,301,411.5,387,418,285,274,336.467674255199,362.82625529627,352.212917058261,0,NA,NA,"5211","9"
52120,22,8.0542,5.8097,3.1525,2.21595,19.89635,66,75,18,35,144,57,45.2384442745008,36.098271155596,43.3316205162448,0,NA,NA,"5212","0"
52121,14.875,11.935,2.5668,2.1056,1.54,17.7927,135,117.5,84,71,67,248,99.7219401236889,104.963521310133,89.0452335346987,0,NA,NA,"5212","1"
53100,6.496,6.171,2.047,2.5944,0.93,8.4736,84.5,241.5,355,337,197,315,201.327091606996,306.376375252848,187.703953467158,0,NA,NA,"5310","0"
53110,20.5238,5.3572,4.836,3.0456,1.0044,20.4048,68.5,215,25,30,224,75,55.8971174811944,45.1941004078342,53.0886068831446,0,NA,NA,"5311","0"
53111,11.743875,7.82375,5.2384125,1.3611,0.3332,8.9047375,267,371,186,324,151,65,164.048747111459,152.29854375881,233.394240697616,0,NA,NA,"5311","1"
53120,1.853,1.6564,0.1935,0.1344,0,0.4998,487,467,484,498,391,499,468.646877223274,487.649316555705,462.842257177062,0,NA,NA,"5312","0"
53121,3.376575,0.3255,1.188525,0.605,0,1.6415,431,467,445,482,487,438,458.323237700355,458.337031708926,462.393828065222,0,NA,NA,"5312","1"
53122,21.624,4.7603,3.4026,2.025,1.0044,10.034,145,215,20,300,241,153,82.140033330224,64.4491405141145,75.1286771771175,0,NA,NA,"5312","2"
53123,11.796875,6.633,1.9536,2.0328,1.17375,13.53105,143,179.5,183,191,190,332,191.287908944765,208.482255357089,176.283963543418,0,NA,NA,"5312","3"
53124,5.3966,5.737688,1.651416,2.345,0.428976,6.395424,116,361,382,384,212,363,250.418443280854,373.202133430355,235.708478490289,0,NA,NA,"5312","4"
53125,9.0746,8.671,1.4964,3.18,2.5,12.1225,65,67,283,242,133,402,126.481342239793,161.136820077978,111.218777883436,0,NA,NA,"5312","5"
53200,7.3935,5.0151,4.761,1.6544,0,6.3753,205.5,467,338,385,237,78,204.221936237064,196.70029291382,299.014915032254,0,NA,NA,"5320","0"
53201,10.065,2.7161,3.146,2.82,0.475,10.8836,75.5,347,248,276,336,183,187.65380068768,251.027354750305,188.402043640521,0,NA,NA,"5320","1"
53202,5.39,0.8246,0.9916,0.75,0,4.522,403,467,384,423,453,453,429.394050389142,430.32553664684,424.789491436931,0,NA,NA,"5320","2"
54100,6.13678888888889,1.59346666666667,2.19893333333333,1.38805555555556,0.628677777777778,7.44651111111111,261,313,366,363,393,295,326.264183565391,332.360068340421,333.07516183488,0,NA,NA,"5410","0"
55109,2.2983,0.0202,0.5699,0.75,0,0.9936,403,467,473,492,500,485,468.613698524163,480.049876447713,465.284653561651,0,NA,NA,"5510","9"
60010,11.5818,2.7675,3.5925,1.12125,1.17,15.6768,342.5,182,193,129,330,128,187.525070261716,153.47212029303,206.238432685916,0,NA,NA,"6001","0"
60020,13.32,5.5902,5.825,2.1056,0.93,15.1475,135,241.5,119,144,214,56,122.695472256634,108.408557894248,159.450468045334,0,NA,NA,"6002","0"
60030,7.998,2.1209,2.8476,0.5244,0.93,10.6134,440.5,241.5,323,283,368,224,297.755887406162,263.579234843581,318.343784795526,0,NA,NA,"6003","0"
60031,19.639,5.1863,7.4088,1.88,1.4256,17.5924,166.5,133.5,30,75.5,228,34,65.4498133870194,49.1785142597868,79.2369599175589,0,NA,NA,"6003","1"
60040,8.4744,1.4553,3.1317,2.91,1.324375,13.2264,73.5,142,307,203,404,189,165.303675810003,196.031547940845,161.115301373488,0,NA,NA,"6004","0"
62010,12.1199555555556,4.4229,1.8258,1.91013333333333,1.35555555555556,12.264,161,141,171,228,254,346,198.680287708617,198.95683334168,183.033341033239,0,NA,NA,"6201","0"
62020,9.164,2.4522,1.5312,1.0044,0.5244,8.5176,360,328.5,280,334,352,399,339.335055445442,331.161607145642,329.34520125861,0,NA,NA,"6202","0"
62021,5.7358,3.608,2.1318,0.5244,0,14.1746,440.5,467,373.5,175.5,289.5,303.5,308.259502180829,290.765849390556,309.022570178538,0,NA,NA,"6202","1"
62022,6.8904,0.1177,1.7195,1.8144,1.4256,9.8264,184.5,133.5,345,304,497.5,360,252.411126692521,244.291379569061,238.087757529929,0,NA,NA,"6202","2"
62023,6.8855,0.91,1.5405,1.0044,0.5244,10.3059,360,328.5,347,294,445,393,356.112637539222,337.941556252629,349.393053150396,0,NA,NA,"6202","3"
62024,5.7358,3.608,2.1318,0.5244,0,14.1746,440.5,467,373.5,175.5,289.5,303.5,308.259502180829,290.765849390556,309.022570178538,0,NA,NA,"6202","4"
62029,6.8855,0.91,1.5405,1.0044,0.5244,10.3059,360,328.5,347,294,445,393,356.112637539222,337.941556252629,349.393053150396,0,NA,NA,"6202","9"
62100,11.1724,6.29992222222222,4.56633333333333,2.365,1.28,11.3055555555556,112,156.5,207,264,195,84,147.613140599906,149.83973079698,173.117714198617,0,NA,NA,"6210","0"
62101,14.144,2.8952,3.4848,1.0044,1.54,14.3112,360,117.5,100,172,327,137,161.353667397138,127.524457027922,167.006139626286,0,NA,NA,"6210","1"
62200,11.9556,5.4145,3.8306,1.96,0.75,11.6512,155,285.5,177,258,219,115,184.355679105025,185.270337143942,208.985597052807,0,NA,NA,"6220","0"
62201,11.31715,1.788225,4.103275,1.53125,0.493125,12.008325,240.5,338.5,202,248,383,101,210.996017234012,184.403159556613,268.346384110959,0,NA,NA,"6220","1"
62202,4.130488,6.68904,1.516536,2.552576,0.151232,3.533868,88,410,417,441,189,401,230.109408847755,417.735366456102,211.981257749379,0,NA,NA,"6220","2"
63100,9.454,0.1177,3.4545,1.3125,1.3125,14.4724,281.5,147,273,167,497.5,141,207.276315314051,170.9326742512,228.262412826763,0,NA,NA,"6310","0"
63101,14.9385,3.24,5.565,1.0044,1.0044,15.312,360,215,83,141,304,60,130.381328232447,100.074836767363,168.773997461997,0,NA,NA,"6310","1"
63102,10.9291111111111,2.33675555555556,2.24893333333333,0.532311111111111,1.93297777777778,16.7139,432,90,216,98,361,292,175.524895895182,137.403757965527,162.494798066288,0,NA,NA,"6310","2"
63200,4.4265,1.289472,1.186432,0.8382,0.107604,4.72944,389,425,408,420,417,439,416.757054847199,423.709522195929,412.400058510395,0,NA,NA,"6320","0"
63201,3.0051,1.5345,0.462,0.69,0.1344,5.95,418.5,416.5,461.5,392.5,397,490.5,427.666948396997,437.95992224744,416.83962577551,0,NA,NA,"6320","1"
63202,5.3965,3.4608,1.7472,1.54,0,3.422,229,467,383,444,293,356,342.1061339949,408.612310937916,339.275254343895,0,NA,NA,"6320","2"
63210,4.0896,1.81485,1.267875,1.21875,0.2261,3.4164,311,403,419,445,381,424,392.818677470711,423.222491128378,386.958518928084,0,NA,NA,"6321","0"
63211,2.98239375,0.966125,0.9477,0.8658625,0.104025,3.52875,385,426,463,442,441,456,434.917182374409,447.296559435184,430.754264274011,0,NA,NA,"6321","1"
63220,0.9174,2.9829,0.534,0.1344,0,0.9792,487,467,497,493,322,486,448.84581273085,486.472190236882,441.921316360158,0,NA,NA,"6322","0"
63221,1.8683,2.765,1.0143,2.5944,0,4.6258,84.5,467,483,421,331,448,255.235928953063,454.560559495639,234.956987968763,0,NA,NA,"6322","1"
64100,9.705552,3.311304,1.987832,1.683648,0.7986,10.863684,200,267,259,278,300,327,266.573182146519,281.481863925454,256.949058362579,0,NA,NA,"6410","0"
64101,11.0633,0.7524,5.6975,1.215,0.75,12.9426,318.5,285.5,212,211,458,58,170.648898829928,133.997196755789,274.562982352275,0,NA,NA,"6410","1"
64200,2.1971,2.9295,1.5322,1.88,0,0.588,166.5,467,475,497,324,398,337.098298148891,457.044121741348,326.953448578418,0,NA,NA,"6420","0"
64201,3.474,0.5654,0.93725,0.75,0.2261,5.12865,403,403,439,410,467,458,429.439088139403,427.363482972282,423.978009030135,0,NA,NA,"6420","1"
64300,6.7077,1.9005,2.9161,0.1344,0.3125,3.876,487,382.5,349,434,378,213,350.382246033306,321.635127174527,401.565846046467,0,NA,NA,"6430","0"
64301,4.7235,1.539,2.73,0.75,0.3125,5.2685,403,382.5,398,404,395,233,355.935901388465,337.368608545382,397.346884771843,0,NA,NA,"6430","1"
64310,13.4064,2.7863,10.9682,1.54,1.3125,17.618,229,147,117,73,329,13,55.7872030899794,39.9307528989058,138.416060936927,0,NA,NA,"6431","0"
64311,10.642275,6.69335,3.02005,1.154225,0.3125,6.95565,332.5,382.5,228,368,188,200,261.448939754533,272.860125189598,278.181027487304,0,NA,NA,"6431","1"
64312,15.45,1.4352,2.912,0.75,1.6544,18.9819,403,104,74,57,406,214,120.768243170346,89.386104142133,111.035182417677,0,NA,NA,"6431","2"
64313,10.851975,3.2319,4.614625,0.6336,1.0269,13.011025,424,203,223,209,305,83,189.550532797463,153.651647612643,253.176526210035,0,NA,NA,"6431","3"
64314,11.832975,1.32845,3.15,1.42625,0.98595,15.22565,253,224,180,143,414,181,208.660069716386,178.505634408084,214.957636275931,0,NA,NA,"6431","4"
64320,4.2315,1.1297,1.957,1.0044,0,5.0668,360,467,415,411,430,331,398.139370852714,400.808392475323,414.660694623653,0,NA,NA,"6432","0"
64321,6.9877125,0.85365,2.12506875,0.1365625,0.25795,7.71338125,483,396,343,360,452,306,381.511889434892,349.244916460481,400.976047696797,0,NA,NA,"6432","1"
64322,10.64,1.1502,4.0809,1.88,0.5244,12.352,166.5,328.5,229,226,428,103,201.989257562516,186.886209519937,248.890379723136,0,NA,NA,"6432","2"
64400,13.1271,0.4305,4.7397,0.75,0.93,15.0025,403,241.5,128,147,479,80,168.839699484549,129.1235396858,215.601001071416,0,NA,NA,"6440","0"
64401,8.4245,2.657475,2.7404,0.72,1.46595,12.34425,413.5,127.5,311,227,338,232,239.736888564533,203.406656945424,241.131287373509,0,NA,NA,"6440","1"
64409,15.311275,2.507925,4.19615625,1.9603125,2.05375,17.43075,153,84,77,79,347,98,106.094607343311,84.7704955745783,107.6373235987,0,NA,NA,"6440","9"
64410,6.4515,2.459388,4.80192,0.497824,0.758448,8.369504,452,274,356,339,350,76,218.800969948767,178.845496982808,346.376272193722,0,NA,NA,"6441","0"
65100,5.412,0.9916,1.8832,0,0.1344,4.3512,496.5,416.5,381,428,439,340,412.106541720967,389.23514625662,430.041291905493,0,NA,NA,"6510","0"
65101,13.272,10.7917,1.8643,2.1056,0.69,13.3595,135,304,122,197,98,342,162.916518266269,206.454524354743,147.435103265761,0,NA,NA,"6510","1"
65102,3.999,1.1169,0.9943,0.2261,0.3584,8.0276,478.5,369.5,421.5,351.5,432.5,451,413.57921570223,395.444946804528,406.66575671113,0,NA,NA,"6510","2"
65109,9.90013469387755,2.7163693877551,3.84462857142857,1.98015306122449,1.52380408163265,13.4766734693878,149,123,254,194,335,113,168.875764067149,154.522369234574,186.86596126458,0,NA,NA,"6510","9"
65200,4.2374625,1.2174125,1.62211875,0.35450625,0.0981,6.90534375,457,427,414,369,426,364,407.779276740872,392.598887428838,417.567347489477,0,NA,NA,"6520","0"
65201,4.95235555555556,1.47031111111111,2.3927,0.297644444444444,0.0204,5.1543,474,433,391,409,402,270,385.33462898431,364.158462118743,420.845487003713,0,NA,NA,"6520","1"
65202,3.0051,1.5345,0.462,0.69,0.1344,5.95,418.5,416.5,461.5,392.5,397,490.5,427.666948396997,437.95992224744,416.83962577551,0,NA,NA,"6520","2"
65210,4.280175,1.067175,3.645675,0.414225,0.414225,3.3972,455,362,412,447,435,124,301.585863058708,259.60082881217,420.350628767911,0,NA,NA,"6521","0"
65211,8.10477777777778,1.11677777777778,1.8117,1.21457777777778,0.450011111111111,9.66567777777778,325,358,321,313,434,347,346.506005259535,334.745345643982,346.208744315218,0,NA,NA,"6521","1"
65220,5.9055,2.431,1.525975,1.154225,0.219225,6.52125,332.5,405,368,379,354,400,372.351002371431,388.408876227985,367.105513599095,0,NA,NA,"6522","0"
65229,6.8855,0.91,1.5405,1.0044,0.5244,10.3059,360,328.5,347,294,445,393,356.112637539222,337.941556252629,349.393053150396,0,NA,NA,"6522","9"
65310,2.10375,0.42005,1.6676,0.2261,0,1.4112,478.5,467,477,489,481,362,455.07519858784,443.240818627075,479.394971132778,0,NA,NA,"6531","0"
65311,2.646,3.58,2.1275,0,0,0.726,496.5,467,468,496,291,305,400.435076043912,418.892267920001,426.776703807181,0,NA,NA,"6531","1"
65312,1.8857,1.463,1.764,0,0,2.175,496.5,467,482,475,403,353,440.588725853237,437.979640860844,463.251052631504,0,NA,NA,"6531","2"
65320,4.9184,2.277,1.1661,0,0,3.184,496.5,467,392,453,363,442,431.699277556546,437.576395394094,429.507968150083,0,NA,NA,"6532","0"
65329,4.733015625,1.5337984375,2.8332015625,0.36838125,0.241953125,5.9137125,456,400,397,394,399,226,360.76241824991,334.916923441158,408.959224241196,0,NA,NA,"6532","9"
70010,12.6795,20.5869,4.465,1.215,0.75,16.91,318.5,285.5,141.5,89.5,21.5,88.5,74.7149733331839,122.208851530733,72.3254023771302,0,NA,NA,"7001","0"
70011,12.6795,20.5869,4.465,1.215,0.75,16.91,318.5,285.5,141.5,89.5,21.5,88.5,74.7149733331839,122.208851530733,72.3254023771302,0,NA,NA,"7001","1"
70012,12.2146444444444,8.759,5.01555555555555,1.9209,1.28,11.6494,159,156.5,169,259,129,72,137.241197233863,134.334829608066,166.555514018692,0,NA,NA,"7001","2"
70020,11.960704,5.459216,5.875392,1.206576,0.901352,15.35584,326,250,176,139,217,55,141.914287315635,115.494175183193,204.734289293097,0,NA,NA,"7002","0"
70021,15.8865,5.0167,4.2588,2.1056,1.54,15.7014,135,117.5,64.5,126.5,235.5,94.5,111.936943390761,95.1920051247699,115.927506450356,0,NA,NA,"7002","1"
72010,4.5046,11.6808,3.432,1.125,0.3125,8.0342,337.5,382.5,404,347,76,148,196.059894855613,272.820211168795,209.279593751408,0,NA,NA,"7201","0"
72011,4.5046,11.6808,3.432,1.125,0.3125,8.0342,337.5,382.5,404,347,76,148,196.059894855613,272.820211168795,209.279593751408,0,NA,NA,"7201","1"
72012,4.5046,11.6808,3.432,1.125,0.3125,8.0342,337.5,382.5,404,347,76,148,196.059894855613,272.820211168795,209.279593751408,0,NA,NA,"7201","2"
72013,4.5046,11.6808,3.432,1.125,0.3125,8.0342,337.5,382.5,404,347,76,148,196.059894855613,272.820211168795,209.279593751408,0,NA,NA,"7201","3"
72014,8.1482,15.342975,3.9035,2.38015,0.9375,10.0485,109,234.5,316,299,40,107,112.202793972483,200.06550918878,113.082912832564,0,NA,NA,"7201","4"
